"story_id","story_title","story_english_title","story_tag_name"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","kid"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","magia"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","magician"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","mago"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","bonito"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","rima"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","nice"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","magic"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","dreamlike"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","niño"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","divertido"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","fun"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","rhyme"
22968,"¡Todo está al revés!","tod-oh ais-tah al rai-vais","house"
22981,"Mau dan Tidak Mau","Mau dan Tidak Mau","children"
22981,"Mau dan Tidak Mau","Mau dan Tidak Mau","school"
22984,"Senang dan Sedih (Serial beritahu aku)","Senang dan Sedih (Serial beritahu aku)","curious"
22984,"Senang dan Sedih (Serial beritahu aku)","Senang dan Sedih (Serial beritahu aku)","feeling"
22984,"Senang dan Sedih (Serial beritahu aku)","Senang dan Sedih (Serial beritahu aku)","emotion"
22984,"Senang dan Sedih (Serial beritahu aku)","Senang dan Sedih (Serial beritahu aku)","children"
22999,"रानमांजर","Raanmaanjar!","STEM"
22999,"रानमांजर","Raanmaanjar!","phonestories"
22999,"रानमांजर","Raanmaanjar!","Phone Story"
22999,"रानमांजर","Raanmaanjar!","nature and wildlife"
22999,"रानमांजर","Raanmaanjar!","Raanmaanjar!"
22999,"रानमांजर","Raanmaanjar!","lynx"
22999,"रानमांजर","Raanmaanjar!","desert cat"
22999,"रानमांजर","Raanmaanjar!","tiger"
22999,"रानमांजर","Raanmaanjar!","pallas's cat"
22999,"रानमांजर","Raanmaanjar!","#google.org"
22999,"रानमांजर","Raanmaanjar!","environment"
22999,"रानमांजर","Raanmaanjar!","marbled cat"
22999,"रानमांजर","Raanmaanjar!","caracal"
22999,"रानमांजर","Raanmaanjar!","nature"
22999,"रानमांजर","Raanmaanjar!","jungle cat"
22999,"रानमांजर","Raanmaanjar!","clouded leopard"
22999,"रानमांजर","Raanmaanjar!","trees"
22999,"रानमांजर","Raanmaanjar!","wildlife series"
22999,"रानमांजर","Raanmaanjar!","Alarm Calls"
22999,"रानमांजर","Raanmaanjar!","rusty spotted cat"
22999,"रानमांजर","Raanmaanjar!","fishing cat"
22999,"रानमांजर","Raanmaanjar!","wild cat"
22999,"रानमांजर","Raanmaanjar!","golden cat"
22999,"रानमांजर","Raanmaanjar!","leopard cat"
22999,"रानमांजर","Raanmaanjar!","google.org"
22999,"रानमांजर","Raanmaanjar!","leopard"
22999,"रानमांजर","Raanmaanjar!","lion"
22999,"रानमांजर","Raanmaanjar!","phone stories"
22999,"रानमांजर","Raanmaanjar!","PhoneStory"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","nature and wildlife"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","scavengers"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","fungi"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","termites"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","waste"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","Kon bara swaccha kartay Sara?"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","nature"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","phone stories"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","STEM"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","leopards"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","environment"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","wildlife series"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","hyenas"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","vultures"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","wild boar"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","maggots"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","trees"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","Who Ate All That Up?"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","google.org"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","#google.org"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","PhoneStory"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","phonestories"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","flies"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","forest"
23000,"कोण बरं स्वच्छ करतंय सारं?","Kon bara swaccha kartay Sara?","Phone Story"
23008,"SLEEP AND GLOW","","care"
23009,"ବରଷା ଗୀତ","Barasa Gita","Friendship"
23009,"ବରଷା ଗୀତ","Barasa Gita","rainfall"
23009,"ବରଷା ଗୀତ","Barasa Gita","Singing"
23009,"ବରଷା ଗୀତ","Barasa Gita","desert"
23009,"ବରଷା ଗୀତ","Barasa Gita","dinosaur"
23012,"COLOURS","","Nature's beauty"
23013,"Beauty of a Blessed Flower","","Beaufiful flowers"
23021,"సీతాకోకచిలుకంత చిరునవ్వు","seethaakokachilukamtha chirunavvu","nature"
23021,"సీతాకోకచిలుకంత చిరునవ్వు","seethaakokachilukamtha chirunavvu","Friendship"
23021,"సీతాకోకచిలుకంత చిరునవ్వు","seethaakokachilukamtha chirunavvu","butterfly"
23021,"సీతాకోకచిలుకంత చిరునవ్వు","seethaakokachilukamtha chirunavvu","new friends"
23021,"సీతాకోకచిలుకంత చిరునవ్వు","seethaakokachilukamtha chirunavvu","Migration"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","marriage"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","promise"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","man"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","society"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","Ugandan Literature"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","Ugly"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","love"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","Uganda Christian University"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","girls"
23026,"Omusaadha Omugezigezi","The Man Who was Smart","beauty"
23029,"I am becoming my father","","family"
23032,"COLORS","LANGI","nobulungi bwazo"
23032,"COLORS","LANGI","Obutonde bwa langi"
23034,"My friend","","friendship. Nabbumba Daisy"
23036,"HUMPS IN THE ROAD","","Important notification to care about when on the busy road"
23036,"HUMPS IN THE ROAD","","humps."
23046,"Ikweny Yen Ejijim","Ateso","sweet birds"
23047,"A small nice sweet","","friendly"
23050,"An Autobiography Of A Soap","","knowledge"
23050,"An Autobiography Of A Soap","","learning"
23050,"An Autobiography Of A Soap","","story book boy plagiarism reminiscence"
23050,"An Autobiography Of A Soap","","autobiography"
23050,"An Autobiography Of A Soap","","Imagination"
23050,"An Autobiography Of A Soap","","objects"
23051,"The Rich Man","","money"
23059,"Orange","","Nature's appearance"
23061,"འཇའ་ཡི་ཚོན་མདོག་བདུན།","Ja Tson Gyi Tson Dok Dhun",""
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","sad"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","surgery"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","happy"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","hope"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","Friendship"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","friends"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","doctor"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","hospital"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","Illness"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","health"
23075,"Kasalina ali mu Ggulu","Kasalina ali mu Ggulu","Cure"
23122,"Kate is in Heaven","","Friendship"
23122,"Kate is in Heaven","","sad"
23122,"Kate is in Heaven","","hope"
23122,"Kate is in Heaven","","woman"
23122,"Kate is in Heaven","","happy"
23122,"Kate is in Heaven","","hosiptal"
23122,"Kate is in Heaven","","tumour"
23122,"Kate is in Heaven","","surgery"
23122,"Kate is in Heaven","","recover"
23122,"Kate is in Heaven","","doctor"
23122,"Kate is in Heaven","","Illness"
23122,"Kate is in Heaven","","friends"
23122,"Kate is in Heaven","","Cure"
23139,"Brinda finds joy in reading!","","reading"
23144,"A mother.","","love"
23146,"I Shall Love My Black Beauty.","","love"
23174,"The sun's reign on darkness","","Nature's elements"
23176,"OUR MATH TEACHER.","","my teacher"
23176,"OUR MATH TEACHER.","","mathematic"
23176,"OUR MATH TEACHER.","","my love for counting ."
23188,"omwegesa omukiga owomuzibwe","omwegesa omukiga owomuzibwe","abanyani"
23189,"nikunda oku kukunda","nikunda oku kukunda","okukunda"
23192,"obugabe","obugabe",""
23225,"DIRU","Greatness",""
23228,"Who Daisy is.","","girl"
23228,"Who Daisy is.","","Nabbumba Daisy"
23231,"Little Star.","","love"
23232,"My Pet.","","love"
23233,"Ndi mu kufuuka taata wange.","Ndi muku fuuka Taata wange.",""
23234,"Jane.","","love"
23237,"Daisy yani.","Daisy yani.",""
23238,"The Peahen.","","love"
23241,"Gone.","","love"
23244,"Akweny.","The Peahen.",""
23245,"Jane.","Jane.","love"
23247,"Ika Tyang.","My Pet.","love"
23248,"Acerit Na'didi.","Little Star.","love"
23250,"Amina Eong Aila Ka Na Erionon.","I Shall Love My Black Beauty.","love"
23251,"The power of a job","","Jobs"
23253,"Toto.","A mother.","love"
23255,"Ejakait Tipotap.","The Tipotap.","love"
23256,"My best teacher.","","Nabbumba Daisy"
23257,"Etunganan Lo Etiono.","Horrible Being.","love"
23259,"Ayeka.","Gone.","love"
23261,"The Day the Sun Came to Play","","Animals&People"
23261,"The Day the Sun Came to Play","","Rhymes"
23261,"The Day the Sun Came to Play","","Save earth"
23261,"The Day the Sun Came to Play","","Read-aloud"
23267,"my story","","going to change your life"
23268,"खीर किस ने खाई","Who ate the khir ","eat  Rat"
23268,"खीर किस ने खाई","Who ate the khir ","Cat in the Ghat"
23268,"खीर किस ने खाई","Who ate the khir ","khir"
23268,"खीर किस ने खाई","Who ate the khir ","cat"
23268,"खीर किस ने खाई","Who ate the khir ","Mouse in the House"
23293,"Independence","",""
23297,"Friends","","Nabbumba Daisy"
23297,"Friends","","Ajwang Teddy patience"
23297,"Friends","","Uganda Christian University."
23299,"Mama","","FRINDSHIP"
23304,"Inside The Forest","","life in the forest"
23305,"Pride of Teso","","culture"
23309,"A helping hand.","","Friendship"
23312,"Rose flower","","fantasy"
23318,"My Tomorrow","","Friendship"
23319,"Ki eki jawo ebizibu byona?","Ki eki jawo ebizibu byona?","Nature."
23319,"Ki eki jawo ebizibu byona?","Ki eki jawo ebizibu byona?","Nabbumba Daisy"
23322,"Mukwano gwange","Mukwano gwange","Friends and friendship"
23322,"Mukwano gwange","Mukwano gwange","Nabbumba Daisy"
23325,"Toma Amagoro","Inside The Forest","forest life"
23326,"A HOLE IN MY TOOTH","","health.mother's love"
23326,"A HOLE IN MY TOOTH","","toddlers teeth."
23326,"A HOLE IN MY TOOTH","","child behaviour"
23329,"Daddy","","siblings"
23338,"LAZY CHILD","",""
23341,"Toma Amagoro","Inside The Forest","forest life"
23349,"In My father's Home","","father's home"
23351,"Grace","",""
23353,"Nature","","Nature's elements"
23358,"Ndi'omwebembezi omu gavumenti","ndi'omwebembezi omugavumenti","abanyani"
23359,"Omwehurizi Racheal","A proud Racheal","self esteemed ladies."
23359,"Omwehurizi Racheal","A proud Racheal","friends"
23360,"Omusomesa wange asinga.","Omusomesa wange asiga.","Nabbumba Daisy"
23360,"Omusomesa wange asinga.","Omusomesa wange asiga.","school"
23360,"Omusomesa wange asinga.","Omusomesa wange asiga.","teacher"
23361,"FRIENDS","","Friends and friendship"
23362,"An outstanding gift.","","friend in need"
23363,"A mother's love","","Lovely Mother"
23364,"Obuhangwa","obuhangwa","obuhangwa"
23365,"Omukwano gwa maama","Omukwano gwa maama","Lovely Mother"
23366,"Caring sweet Heart","","friends"
23367,"Omusajja omugaga","Omusaja omugaga","rich"
23367,"Omusajja omugaga","Omusaja omugaga","Nabbumba Daisy"
23367,"Omusajja omugaga","Omusaja omugaga","money"
23370,"DADDY'S TIGHT TY","","PARENTHOOD"
23370,"DADDY'S TIGHT TY","","CHILD BEHAVIOU"
23370,"DADDY'S TIGHT TY","","freindship"
23375,"La souris gloutonne","La souris gloutonne","morale"
23375,"La souris gloutonne","La souris gloutonne","animaux"
23375,"La souris gloutonne","La souris gloutonne","souris"
23381,"Omukundwa Arikufayo","A caring sweet heart- Omukundwa Arikufayo","Friends and friendship"
23382,"The book","","education"
23405,"Amanyi go muliimu","Amanyi go mulimu.","Nabbumba Daisy"
23406,"The Puppy","","love for a puppy"
23410,"Ikingok Yen Didi","The Puppy","love for a puppy"
23412,"Papa","English","Inachan"
23414,"My Village","","life in the village"
23415,"We Went Hiking","","Friendship"
23416,"Toto.","Toto",""
23417,"Big and NIce","","Nature's beauty"
23422,"Mum","","Ajwang Teddy patience"
23422,"Mum","","Nabbumba Daisy"
23422,"Mum","","Inawole rhoda faith"
23422,"Mum","","Uganda Christian University."
23422,"Mum","","Inawole Rhoda faith Aderonke"
23425,"Ipapero","Erai eitabo lo lo i wadikat ikoku yen emina ike ipapero naarai erasi kesi nu eminasi ngesi ido ejaasi keda ngesi toma adis ationis da",""
23426,"Big Big Elephant.","","elephant. lion"
23429,"Ateso","Ikoku yen kalany",""
23430,"Ikoku yen ikalanym","Erai lo esitori lo inetit toto na ejatar ikoikoku yen kalany",""
23432,"Toto","Toto",""
23433,"Ojotoo inapaara","Ojotoo inapaara","Ekaale"
23435,"Ekyitabo","Ekyitabo","education"
23436,"The Enemy","","Hatred"
23437,"Omulabe","Olugelo luno lwogela kwoyo omulabe atafa kumpulila yomuntu","Hatred"
23440," Etome no Epol","Etom Lo tii","Etom"
23441,"Alosi Alosi Alosi","Alosi Alosi Alosi","Friends and friendship"
23443,"Ngaibo","Ngaibo","ekal"
23444,"Nooti ko Kojok","Nooti Ido Kojok","Ejok  inyamat"
23446,"Le Cadeau de Noël","The Christmas Gift","Détermination"
23450,"Caca","Poop","oiseau"
23451,"Coding Is Everywhere","","Coding"
23451,"Coding Is Everywhere","","technology"
23451,"Coding Is Everywhere","","STEM"
23451,"Coding Is Everywhere","","#1000books"
23451,"Coding Is Everywhere","","Friends and friendship"
23453,"Daddy","","Nabbumba Daisy"
23453,"Daddy","","Inawole rhoda faith"
23453,"Daddy","","Uganda Christian University."
23453,"Daddy","","Ajwang Teddy patience"
23453,"Daddy","","Inawole Rhoda faith Aderonke"
23455,"THE SUN","",""
23456,"Smile","","Inawole Rhoda faith Aderonke"
23456,"Smile","","Nabbumba Daisy"
23456,"Smile","","Ajwang Teddy patience"
23456,"Smile","","Uganda Christian University."
23459,"Life","","Uganda Christian University."
23459,"Life","","Inawole Rhoda faith Aderonke"
23459,"Life","","Ajwang Teddy patience"
23459,"Life","","Nabbumba Daisy"
23462,"What i'm I?","","Nabbumba Daisy"
23462,"What i'm I?","","Ajwang Teddy patience"
23462,"What i'm I?","","Inawole Rhoda faith Aderonke"
23462,"What i'm I?","","Uganda Christian University."
23463,"Sweet bananas","",""
23465,"Embabazi","embabazi","OBUNYWANI"
23467,"Ekimori kya rosa","ekimori kya rosa","oburungi"
23468,"Ndi nka omunyongororwa","ndi nka omunyongorongwa","na'obwesigwa"
23468,"Ndi nka omunyongororwa","ndi nka omunyongorongwa","OBUNYWANI"
23469,"My child Asio","",""
23470,"Arira","arira","ohuhangwa"
23471,"Poor child-Rich child","","children   story"
23472,"Nda tekateka kuba omugabe","ndatekateka kuba omugabe","obunyani"
23473,"Ainakinet na egoi okiga","Ainakinet na egoi okiga",""
23477,"Pretty little eye","",""
23482,"You fit in every time","","children"
23484,"Bounce the ball","","Friendship"
23488,"Mr. cat","","Animal Series"
23489,"Echalo Ka","My Village","village life"
23491,"A SMILE","","smiles"
23492,"A foot print","","a symbol"
23494,"idolit ijo yen sa'wa","inera  anu akile","idowe"
23495,"SMILES EFFECT","","smiles"
23496,"Lost Grandmother","","grandparents"
23498,"Hunger","",""
23501,"Akan na igarakini","akan na igarakini",""
23503,"Mr.Eagle the thief","","birds"
23505,"Panda The Tall Man","","Friendship"
23506,"Akolong","Akolong",""
23507,"iswiti yeni eyin","iswiti yeni eyin",""
23509,"Toto na Aminat.","Beloved Mother","Amina na ka Toto"
23510,"Alibaaba","","friendly"
23511,"Akolong","Akolong","Iboro nuu akwap"
23512,"Ki ni mi?","Nkan arewa kekere kan","Inawole Rhoda faith Aderonke"
23512,"Ki ni mi?","Nkan arewa kekere kan","Ajwang Teddy patience"
23512,"Ki ni mi?","Nkan arewa kekere kan","Nabbumba Daisy"
23512,"Ki ni mi?","Nkan arewa kekere kan","Uganda Christian University."
23513,"Etenyee","Etenyee","Etenyee"
23517,"Aye","Itan aye","Ajwang Teddy patience"
23517,"Aye","Itan aye","Inawole Rhoda faith Aderonke"
23517,"Aye","Itan aye","Nabbumba Daisy"
23517,"Aye","Itan aye","Uganda Christian University."
23520,"Erin","Rerin ninu igba ishoro","Ajwang Teddy patience"
23520,"Erin","Rerin ninu igba ishoro","Inawole Rhoda faith Aderonke"
23520,"Erin","Rerin ninu igba ishoro","Uganda Christian University."
23520,"Erin","Rerin ninu igba ishoro","Nabbumba Daisy"
23521,"Ikonyu ken itemelel","Ikonyu yen itemelel","Akongu"
23522,"Baba","Ife Baba","Ajwang Teddy patience"
23522,"Baba","Ife Baba","Uganda Christian University."
23522,"Baba","Ife Baba","Inawole Rhoda faith Aderonke"
23522,"Baba","Ife Baba","Nabbumba Daisy"
23524,"Epoget lo Teso","Pride of Teso","Einono"
23526,"Ika ikoku asio","Ika ikoku asio","Ikalia"
23527,"Iya","Irubo Iya","Uganda Children writers' and Illustrators Association"
23527,"Iya","Irubo Iya","Uganda Christian University. Education"
23527,"Iya","Irubo Iya","Nabbumba Daisy"
23527,"Iya","Irubo Iya","Inawole Rhoda faith Aderonke"
23527,"Iya","Irubo Iya","Ajwang Teddy patience"
23528,"Itagee nu ewinyak","Itagee nu ewinyak","Iraan"
23529,"Ewa","Ewa omoge","Inawole Rhoda faith Aderonke"
23529,"Ewa","Ewa omoge","Nabbumba Daisy"
23529,"Ewa","Ewa omoge","Ajwang Teddy patience"
23529,"Ewa","Ewa omoge","Uganda Christian University."
23530,"Abucelele na ka Aturot","Beauty of a Blessed Flower","Abucelele"
23531,"Ore","Ife awon ore wa","Mutoni Flora"
23531,"Ore","Ife awon ore wa","Nabbumba Daisy"
23531,"Ore","Ife awon ore wa","Ajwang Teddy patience"
23531,"Ore","Ife awon ore wa","Inawole Rhoda faith Aderonke"
23531,"Ore","Ife awon ore wa","Uganda Christian University."
23534,"Ominira","Itunmo ominira","Uganda Christian University."
23534,"Ominira","Itunmo ominira","Ajwang Teddy patience"
23534,"Ominira","Itunmo ominira","Nabbumba Daisy"
23534,"Ominira","Itunmo ominira","Inawole Rhoda faith Aderonke"
23535,"Monkey Friend","","animals"
23540,"Wise Cat","","wisdom of a cat"
23542,"Opaperika Idokolet","Monkey Friend","Ityanga"
23543,"This world","","Friends and friendship"
23545,"Ikapa Yen Echo","Wise Cat","wise cat"
23547,"My motoka","","travel"
23548,"A woman","","woman"
23550,"Toma Ore Apapaka","In My Father's Home","father's home"
23552,"Friendship.","","friend"
23553,"Omukyala","olugelo luno lwogela ku mukyala,wamu nenkula ye","woman"
23555,"Mother duckling","","Animal Series"
23557,"EBISUKO MU LUGUUDO","EBISUKO MU LUGUUDO",""
23559,"EKITULI MU LINNYO","EKITULI MU LINYO","ABAANA ABATO"
23559,"EKITULI MU LINNYO","EKITULI MU LINYO","ELINYO ELILUMA"
23560,"Irene the naughty girl","","Friendly Girl"
23561,"Mwami Mpuungu omubbi","Mwami Mpuungu omubbi","birds"
23562,"Akabonelo kekyigele nga olinye","Akabonelo kekyigele nga olinye","footprint"
23563,"Omwana womwavu no womugagga","Omwana womwavu no womugagga","children"
23564,"Flying bus","","fiction"
23577,"E'TTAYI YA TAATA ELI TAYITI","E'TTAYI YA TAATA ELI TAYITI","omukwano gwa taata n'omwana ."
23584,"Awas! Harimau Datang!","Awas! Harimau Datang!","Satwa"
23584,"Awas! Harimau Datang!","Awas! Harimau Datang!","hutan"
23584,"Awas! Harimau Datang!","Awas! Harimau Datang!","Alam"
23590,"Join together","","body parts"
23595,"Gatta wamu","Yagatta buli ggumba wamu","fiction"
23597,"Emotoka ebuuka mu bbanga","Emotoka ebuuka mu bbanga","fiction"
23601,"Irina omuwala ow'ekyegyo","Irina omuwala ow'ekyegyo","Friendship"
23602,"Tata Na Awolio","Lost Grandmother","grand parents"
23604,"I KNOW EVERYTHING","","Knowing"
23605,"Maama w'ambaata","Maama w'ambaata","fiction"
23607,"Emotoka yange","Emotoka yange","fiction"
23610,"Epaperone.","Friendship.","Apapero"
23611,"Mwami wakkapa","Mwami wakkapa","fiction"
23612,"Buusa omupiira","Buusa omupiira","fiction"
23613,"C'est mon poisson ! — Non, c'est le mien ! / ""My fish!"" ""No, my fish!""","My fish No my fish",""
23614,"Homeless Child.","","people"
23616,"Omutima","Omutima","fiction"
23619,"Tili tili tala tala","Tili tili tala tala","fiction"
23620,"Takisi","Takisi","fiction"
23630,"MARRIAGE","","wedding"
23632,"AGEYU JAMI WENG","LUBANGA GEYU","LUBANGA"
23633,"Ikoku yen Emameotor Ere.","Homeless Child.","Itunga"
23635,"Molly Ikoki Yen Iyalama","Molly The Happy Orphan","Happy Molly"
23654,"MUCHUNGWA","MUCHUNGWA","Muchungwa"
23659,"הַמְּעִיל שֶׁל יוֹסֵף","Ha Meil Shel Yosef",""
23679,"BUNYU","BUNYU","Bunyu"
23681,"Rain","","Friendship"
23682,"TAM PA BUNYU","TAM PA BUNYU","Bunyu"
23685,"omugano nigumba ahanjura","omugano nigumba ahanjura","Friendship"
23692,"Ensi eji","Ensi eji","Friendship"
23694,"Nintura nyenka","Nintura nyenka","Friendship"
23695,"Nkomuto","Nkomuto","Friendship"
23697,"Tukatemba emishozi","Tukatemba emishozi","frienship"
23713,"ལོ་འཁོར་གྱི་སྐྲ་འབྲེག་ཞག","Annual hair cut day","Haircut"
23716,"दादीजी का गाँव","","fish"
23716,"दादीजी का गाँव","","water bird and fish"
23716,"दादीजी का गाँव","","milk can"
23716,"दादीजी का गाँव","","grass"
23716,"दादीजी का गाँव","","crow"
23716,"दादीजी का गाँव","","cows"
23716,"दादीजी का गाँव","","trees"
23716,"दादीजी का गाँव","","milk"
23717,"Flying High","Terbang Tinggi",""
23718,"Buonanotte Tinku!","Goodnight, Tinku!",""
23719,"What Does Anu See?","Apa Yang Dilihat Anu?",""
23746,"Aarthi regains her self confidence and is happy again!","","Friendship"
23752,"Ensya yangye","Ensya yangye","Friendship"
23759,"Panda","Omugano nigugamba ahari panda","Friendship"
23775,"ཁྱི་ཕྲུག་ནག་ཆུང་།","Kyituk Nagchung ","Animal book"
23785,"¿Escuchaste?","s-coo-chas-tai","sonidos"
23785,"¿Escuchaste?","s-coo-chas-tai","Historia para teléfonos"
23785,"¿Escuchaste?","s-coo-chas-tai","Phone Story"
23785,"¿Escuchaste?","s-coo-chas-tai","Hablar"
23785,"¿Escuchaste?","s-coo-chas-tai","animales salvajes"
23785,"¿Escuchaste?","s-coo-chas-tai","Escucha"
23785,"¿Escuchaste?","s-coo-chas-tai","Pájaros de India"
23785,"¿Escuchaste?","s-coo-chas-tai","Conversar"
23785,"¿Escuchaste?","s-coo-chas-tai","bosque"
23785,"¿Escuchaste?","s-coo-chas-tai","Llamados"
23785,"¿Escuchaste?","s-coo-chas-tai","naturaleza"
23786,"Was findest du in meiner Küche?","What will you find in my Kitchen?","food"
23786,"Was findest du in meiner Küche?","What will you find in my Kitchen?","German vocabulary"
23786,"Was findest du in meiner Küche?","What will you find in my Kitchen?","crockery"
23786,"Was findest du in meiner Küche?","What will you find in my Kitchen?","kitchen"
23786,"Was findest du in meiner Küche?","What will you find in my Kitchen?","german"
23788,"འདི་ ཚང་མ་ ཞི་མིའི་ ནོར་འཁྲུལ་ རེད།","Di tsangma ximie northul re","རྐྱེན་གཅིག་གིས་རྐྱེན་སྣ་འདྲེན།"
23801,"MY VILLAGE","","village"
23809,"The Blind Woman","",""
23810,"A Community Comes Together","","families"
23810,"A Community Comes Together","","culture"
23810,"A Community Comes Together","","Enviroment"
23810,"A Community Comes Together","","tradition"
23810,"A Community Comes Together","","community"
23810,"A Community Comes Together","","Nepal"
23810,"A Community Comes Together","","planting"
23810,"A Community Comes Together","","collaboration"
23818,"צְבָעִים אֲהוּבִים","Tzvaim Ahuvim",""
23842,"मुझे वो चाहिएे!","Mujhe Woh Chaahie!",""
23850,"NYOM","NYOM",""
23853,"THANKING","","thanking"
23855,"CHARO NA","CHARO NA","Charo"
23857,"FOYU","FOYU","foyo"
23867,"সাদা সিদে সর্পী","sada side sorpi",""
23871,"Courage","",""
23884,"घमंडी जंबो","Ghamandi jumbo",""
23896,"Nkomuto","Nkomuto","Friendship"
23900,"THE LAST BREATH","","horror"
23908,"Die 7 Farben des Regenbogens","Die 7 Farben des Regenbogens ","Regenbogens"
23908,"Die 7 Farben des Regenbogens","Die 7 Farben des Regenbogens ","Farben des Regenbogens"
23908,"Die 7 Farben des Regenbogens","Die 7 Farben des Regenbogens ","Farben"
23917,"गोपू हलवाई","gopu halwai",""
23934,"The Fallen Mango","","mango"
23934,"The Fallen Mango","","NATURE AND WILD"
23934,"The Fallen Mango","","animals"
23940,"ఒకేలాగా ఉన్నామా, వేర్వేరుగానా?","okelaagaa unnaamaa, ververugaanaa?","sparrow"
23940,"ఒకేలాగా ఉన్నామా, వేర్వేరుగానా?","okelaagaa unnaamaa, ververugaanaa?","snake"
23940,"ఒకేలాగా ఉన్నామా, వేర్వేరుగానా?","okelaagaa unnaamaa, ververugaanaa?","Friendship"
23940,"ఒకేలాగా ఉన్నామా, వేర్వేరుగానా?","okelaagaa unnaamaa, ververugaanaa?","Sorting"
23940,"ఒకేలాగా ఉన్నామా, వేర్వేరుగానా?","okelaagaa unnaamaa, ververugaanaa?","Parenting"
23940,"ఒకేలాగా ఉన్నామా, వేర్వేరుగానా?","okelaagaa unnaamaa, ververugaanaa?","math"
23950,"নেঃএ টা চিনা?","Ne ta cina?",""
23955,"গাপা নাপাম হুয়োঃআ","Gapa napam huyoa ",""
23967,"동그라미 골루","dongeurami geolu",""
23969,"엄마의 사랑 ","Eommaui Sarang ","family"
23969,"엄마의 사랑 ","Eommaui Sarang ","family bond"
